review_id,n_aspect_mentions,n_distinct_aspects,primary_sentiment,has_negative_aspect,has_positive_aspect,is_mixed_sentiment,review_score,brand_name,product_id,hidden_complaint
1847,2,1,neutral,False,True,True,5.0,Eucerin,2120283754,False
1848,1,1,neutral,False,False,False,5.0,Eucerin,2120283754,False
1849,3,3,positive,False,True,True,5.0,Eucerin,2120283754,False
1850,3,3,neutral,False,False,False,5.0,Eucerin,2120283754,False
1851,4,2,positive,False,True,False,5.0,Eucerin,2120283754,False
1853,2,2,neutral,False,True,True,5.0,Eucerin,2120283754,False
1854,2,2,positive,False,True,True,5.0,Eucerin,2120283754,False
1855,1,1,neutral,False,False,False,5.0,Eucerin,2120283754,False
1856,2,2,positive,False,True,False,5.0,Eucerin,2120283754,False
1858,3,2,positive,False,True,False,5.0,Eucerin,2120283754,False
1859,1,1,negative,True,False,False,5.0,Eucerin,2120283754,True
1860,1,1,neutral,False,False,False,5.0,Eucerin,2120283754,False
1861,1,1,positive,False,True,False,5.0,Eucerin,2120283754,False
1862,3,2,neutral,False,True,True,5.0,Eucerin,2120283754,False
1863,1,1,positive,False,True,False,5.0,Eucerin,2120283754,False
1864,3,3,positive,False,True,False,5.0,Eucerin,2120283754,False
1865,1,1,neutral,False,False,False,5.0,Eucerin,2120283754,False
1866,5,4,positive,False,True,True,5.0,Eucerin,2120283754,False
1867,2,1,neutral,False,False,False,5.0,Eucerin,2120283754,False
1868,1,1,positive,False,True,False,5.0,Eucerin,2120283754,False
1869,1,1,positive,False,True,False,5.0,Eucerin,2120283754,False
1871,2,1,negative,True,True,True,5.0,Eucerin,2120283754,True
1872,2,2,positive,False,True,False,5.0,Eucerin,2120283754,False
1873,4,4,positive,False,True,True,5.0,Eucerin,2120283754,False
1876,1,1,positive,False,True,False,5.0,Eucerin,2120283754,False
1877,1,1,neutral,False,False,False,5.0,Eucerin,2120283754,False
1878,3,2,neutral,False,True,True,5.0,Eucerin,2120283754,False
1879,1,1,neutral,False,False,False,5.0,Eucerin,2120283754,False
1880,1,1,neutral,False,False,False,5.0,Eucerin,2120283754,False
1881,2,1,neutral,False,True,True,5.0,Eucerin,2120283754,False
1883,2,2,negative,True,True,True,5.0,Eucerin,2120283754,True
1884,1,1,neutral,False,False,False,5.0,Eucerin,2120283754,False
1885,1,1,positive,False,True,False,5.0,Eucerin,2120283754,False
1886,2,2,positive,False,True,True,5.0,Eucerin,2120283754,False
1887,5,3,neutral,False,True,True,5.0,Eucerin,2120283754,False
1888,1,1,positive,False,True,False,5.0,Eucerin,2120283754,False
1889,2,1,neutral,False,True,True,5.0,Eucerin,2120283754,False
1890,3,2,positive,False,True,True,5.0,Eucerin,2120283754,False
1891,4,2,positive,False,True,True,5.0,Eucerin,2120283754,False
1892,4,2,neutral,False,True,True,5.0,Eucerin,2120283754,False
1893,2,1,positive,False,True,True,5.0,Eucerin,2120283754,False
1894,2,2,positive,False,True,False,5.0,Eucerin,2120283754,False
1895,2,1,positive,False,True,True,5.0,Eucerin,2120283754,False
1896,3,3,positive,False,True,False,5.0,Eucerin,2120283754,False
1897,1,1,positive,False,True,False,5.0,Eucerin,2120283754,False
1898,7,2,positive,False,True,True,5.0,Eucerin,2120283754,False
1899,2,1,neutral,True,False,True,5.0,Eucerin,2120283754,True
1900,2,1,neutral,False,False,False,5.0,Eucerin,2120283754,False
1901,4,2,positive,False,True,False,5.0,Eucerin,2120283754,False
1902,1,1,positive,False,True,False,5.0,Eucerin,2120283754,False
1903,9,4,positive,False,True,True,5.0,Eucerin,2120283754,False
1904,3,1,neutral,False,False,False,5.0,Eucerin,2120283754,False
1905,3,3,positive,False,True,False,5.0,Eucerin,2120283754,False
1906,2,2,neutral,False,False,False,5.0,Eucerin,2120283754,False
1907,1,1,neutral,False,False,False,5.0,Eucerin,2120283754,False
1908,1,1,positive,False,True,False,5.0,Eucerin,2120283754,False
1910,5,2,positive,False,True,True,5.0,Eucerin,2120283754,False
1911,2,2,neutral,False,False,False,5.0,Eucerin,2120283754,False
1912,3,2,neutral,False,True,True,5.0,Eucerin,2120283754,False
1913,2,2,positive,False,True,False,5.0,Eucerin,2120283754,False
1914,1,1,positive,False,True,False,5.0,Eucerin,2120283754,False
1915,2,2,neutral,False,False,False,5.0,Eucerin,2120283754,False
1916,1,1,positive,False,True,False,5.0,Eucerin,2120283754,False
1918,3,2,neutral,False,True,True,5.0,Eucerin,2120283754,False
1919,3,2,neutral,False,True,True,5.0,Eucerin,2120283754,False
1920,1,1,neutral,False,False,False,5.0,Eucerin,2120283754,False
1921,5,2,positive,False,True,False,5.0,Eucerin,2120283754,False
1922,2,2,neutral,False,True,True,5.0,Eucerin,2120283754,False
1923,1,1,positive,False,True,False,5.0,Eucerin,2120283754,False
1924,4,2,positive,False,True,True,5.0,Eucerin,2120283754,False
1925,3,3,neutral,False,True,True,5.0,Eucerin,2120283754,False
1926,3,3,positive,False,True,True,5.0,Eucerin,2120283754,False
1927,1,1,neutral,False,False,False,5.0,Eucerin,2120283754,False
1928,1,1,neutral,False,False,False,5.0,Eucerin,2120283754,False
1929,1,1,positive,False,True,False,5.0,Eucerin,2120283754,False
1930,2,1,neutral,False,True,True,5.0,Eucerin,2120283754,False
1931,2,2,neutral,False,False,False,1.0,Eucerin,2120233905,False
1932,2,1,neutral,True,False,True,1.0,Eucerin,2120233905,False
1933,1,1,neutral,False,False,False,1.0,Eucerin,2120233905,False
1935,2,1,positive,False,True,True,3.0,Eucerin,2120233905,False
1941,1,1,neutral,False,False,False,4.0,Eucerin,2120233905,False
1942,2,2,neutral,False,False,False,4.0,Eucerin,2120233905,False
1943,2,1,positive,False,True,False,5.0,Eucerin,2120233905,False
1945,1,1,neutral,False,False,False,5.0,Eucerin,2120233905,False
1946,2,2,positive,False,True,False,5.0,Eucerin,2120233905,False
1947,8,4,positive,False,True,True,5.0,Eucerin,2120233905,False
1949,1,1,neutral,False,False,False,5.0,Eucerin,2120233905,False
1951,1,1,neutral,False,False,False,5.0,Eucerin,2120233905,False
1952,1,1,neutral,False,False,False,5.0,Eucerin,2120233905,False
1953,1,1,neutral,False,False,False,5.0,Eucerin,2120233905,False
1954,1,1,neutral,False,False,False,5.0,Eucerin,2120233905,False
1957,1,1,neutral,False,False,False,5.0,Eucerin,2120233905,False
1958,1,1,neutral,False,False,False,5.0,Eucerin,2120233905,False
1959,3,3,positive,False,True,False,5.0,Eucerin,2120233905,False
1961,2,2,negative,True,False,False,5.0,Eucerin,2120233905,True
1962,2,1,positive,False,True,False,5.0,Eucerin,2120233905,False
1963,2,1,positive,False,True,False,5.0,Eucerin,2120233905,False
1964,2,1,positive,False,True,True,5.0,Eucerin,2120233905,False
1965,2,1,neutral,False,False,False,5.0,Eucerin,2120233905,False
1966,3,3,positive,False,True,False,5.0,Eucerin,2120233905,False
1967,2,2,positive,False,True,False,5.0,Eucerin,2120233905,False
1968,1,1,neutral,False,False,False,5.0,Eucerin,2120233905,False
1969,1,1,neutral,False,False,False,5.0,Eucerin,2120233905,False
1971,2,1,positive,False,True,True,5.0,Eucerin,2120233905,False
1972,1,1,positive,False,True,False,5.0,Eucerin,2120233905,False
1973,3,2,neutral,False,True,True,5.0,Eucerin,2120233905,False
1974,1,1,positive,False,True,False,5.0,Eucerin,2120233905,False
1976,3,1,neutral,False,True,True,5.0,Eucerin,2120233905,False
1977,1,1,positive,False,True,False,5.0,Eucerin,2120233905,False
1978,2,2,neutral,False,False,False,5.0,Eucerin,2120233905,False
1980,2,1,positive,False,True,True,5.0,Eucerin,2120233905,False
1982,2,2,neutral,False,False,False,5.0,Eucerin,2120233905,False
1984,1,1,neutral,False,False,False,5.0,Eucerin,2120233905,False
1985,1,1,neutral,False,False,False,5.0,Eucerin,2120233905,False
1986,1,1,positive,False,True,False,5.0,Eucerin,2120233905,False
1987,4,4,positive,False,True,False,5.0,Eucerin,2120233905,False
1988,2,2,neutral,False,False,False,5.0,Eucerin,2120233905,False
1989,3,3,positive,False,True,False,5.0,Eucerin,2120233905,False
1990,3,3,positive,False,True,True,5.0,Eucerin,2120233905,False
1991,1,1,positive,False,True,False,5.0,Eucerin,2120233905,False
1992,3,3,positive,False,True,False,5.0,Eucerin,2120233905,False
1993,1,1,positive,False,True,False,5.0,Eucerin,2120233905,False
1994,1,1,positive,False,True,False,5.0,Eucerin,2120233905,False
1995,1,1,neutral,False,False,False,5.0,Eucerin,2120233905,False
1996,5,3,positive,False,True,True,5.0,Eucerin,2120233905,False
1997,2,2,positive,False,True,False,5.0,Eucerin,2120233905,False
1998,1,1,neutral,False,False,False,5.0,Eucerin,2120233905,False
1999,1,1,neutral,False,False,False,5.0,Eucerin,2120233905,False
2000,1,1,positive,False,True,False,5.0,Eucerin,2120233905,False
2001,3,2,neutral,False,False,False,5.0,Eucerin,2120233905,False
2002,1,1,negative,True,False,False,5.0,Eucerin,2120233905,True
2003,2,2,positive,False,True,False,5.0,Eucerin,2120233905,False
2004,1,1,neutral,False,False,False,5.0,Eucerin,2120233905,False
2005,1,1,positive,False,True,False,5.0,Eucerin,2120233905,False
2006,2,2,positive,False,True,False,5.0,Eucerin,2120233905,False
2007,2,2,neutral,True,False,True,5.0,Eucerin,2120233905,True
2008,2,2,positive,False,True,False,5.0,Eucerin,2120233905,False
2009,4,3,neutral,False,True,True,5.0,Eucerin,2120233905,False
2010,1,1,neutral,False,False,False,5.0,Eucerin,2120233905,False
2011,2,2,positive,False,True,False,5.0,Eucerin,2120233905,False
2013,1,1,positive,False,True,False,5.0,Eucerin,2120233905,False
2014,3,3,neutral,True,False,True,5.0,Eucerin,2120233905,True
2016,4,2,positive,False,True,True,5.0,Eucerin,2120233905,False
2017,4,4,neutral,True,False,True,5.0,Eucerin,2120233905,True
2018,1,1,neutral,False,False,False,5.0,Eucerin,2120233905,False
2020,3,2,neutral,False,False,False,5.0,Eucerin,2120233905,False
2021,4,3,positive,False,True,False,5.0,Eucerin,2120233905,False
2023,3,2,neutral,False,True,True,5.0,Eucerin,2120233905,False
2025,2,2,positive,False,True,False,5.0,Eucerin,2120233905,False
2026,1,1,neutral,False,False,False,5.0,Eucerin,2120233905,False
2028,3,1,neutral,False,False,False,5.0,Eucerin,2280116314,False
2029,2,1,positive,False,True,False,5.0,Eucerin,2280116314,False
2030,1,1,positive,False,True,False,5.0,Eucerin,2280116314,False
2031,1,1,neutral,False,False,False,5.0,Eucerin,2280116314,False
2032,3,3,positive,False,True,False,5.0,Eucerin,2280116314,False
2033,4,3,positive,False,True,True,5.0,Eucerin,2280116314,False
2034,1,1,positive,False,True,False,5.0,Eucerin,2280116314,False
2035,2,2,positive,False,True,True,5.0,Eucerin,2280116314,False
2036,5,4,neutral,True,False,True,5.0,Eucerin,2280116314,True
2037,1,1,neutral,False,False,False,5.0,Eucerin,2280116314,False
2038,3,3,positive,False,True,False,5.0,Eucerin,2280116314,False
2039,1,1,positive,False,True,False,5.0,Eucerin,2120203981,False
2040,2,2,positive,False,True,False,5.0,Eucerin,2120203981,False
2041,2,1,positive,False,True,True,5.0,Eucerin,2120203981,False
2042,1,1,positive,False,True,False,5.0,Eucerin,2120203981,False
2043,5,5,neutral,False,True,True,5.0,Eucerin,2120203981,False
2044,2,1,neutral,True,False,True,5.0,Eucerin,2120203981,True
2046,1,1,positive,False,True,False,5.0,Eucerin,2120203981,False
2047,2,2,positive,False,True,True,5.0,Eucerin,2120203981,False
2048,2,1,positive,False,True,False,5.0,Eucerin,2120203981,False
2050,1,1,negative,True,False,False,5.0,Eucerin,2120203981,True
2051,3,2,positive,True,True,True,5.0,Eucerin,2120203981,True
2052,3,2,positive,False,True,False,5.0,Eucerin,2120203981,False
2053,3,1,positive,False,True,False,5.0,Eucerin,2120203981,False
2054,2,2,positive,False,True,True,5.0,Eucerin,2120203981,False
2055,3,2,neutral,False,True,True,5.0,Eucerin,2120203981,False
2056,4,2,positive,False,True,True,5.0,Eucerin,2120203981,False
2057,2,2,neutral,False,False,False,5.0,Eucerin,2120203981,False
2058,2,2,negative,True,False,True,5.0,Eucerin,2120203981,True
2059,4,4,positive,False,True,True,5.0,Eucerin,2120203981,False
2061,2,2,neutral,False,True,True,5.0,Eucerin,2120203981,False
2062,4,2,positive,False,True,True,5.0,Eucerin,2120203981,False
2063,1,1,positive,False,True,False,5.0,Eucerin,2120203981,False
2064,4,4,neutral,False,False,False,5.0,Eucerin,2120203981,False
2065,2,2,positive,False,True,False,5.0,Eucerin,2120203981,False
2066,1,1,positive,False,True,False,5.0,Eucerin,2120203981,False
2067,1,1,neutral,False,False,False,5.0,Eucerin,2120203981,False
2068,2,2,neutral,False,False,False,5.0,Eucerin,2120203981,False
2069,1,1,neutral,False,False,False,5.0,Eucerin,2120203981,False
2070,2,2,positive,False,True,False,5.0,Eucerin,2120203981,False
2071,2,2,neutral,False,True,True,5.0,Eucerin,2120203981,False
2072,4,2,positive,False,True,True,5.0,Eucerin,2120203981,False
2073,2,2,positive,False,True,False,5.0,Eucerin,2120203981,False
2074,3,2,neutral,False,True,True,5.0,Eucerin,2120203981,False
2075,3,2,positive,False,True,True,5.0,Eucerin,2120203981,False
2077,1,1,neutral,False,False,False,5.0,Eucerin,2120203981,False
2078,1,1,negative,True,False,False,5.0,Eucerin,2120203981,True
2079,3,2,neutral,False,True,True,5.0,Eucerin,2120203981,False
2082,2,2,positive,False,True,True,5.0,Eucerin,2120203981,False
2083,1,1,positive,False,True,False,5.0,Eucerin,2120203981,False
2084,2,2,neutral,False,True,True,5.0,Eucerin,2120203981,False
2085,2,2,neutral,False,False,False,5.0,Eucerin,2120203981,False
2086,2,2,neutral,False,False,False,5.0,Eucerin,2120203981,False
2087,2,2,positive,False,True,False,5.0,Eucerin,2120203981,False
2088,1,1,neutral,False,False,False,5.0,Eucerin,2120203981,False
2089,3,1,positive,False,True,True,5.0,Eucerin,2120203981,False
2090,2,2,positive,False,True,False,5.0,Eucerin,2120203981,False
2091,1,1,positive,False,True,False,5.0,Eucerin,2120203981,False
2092,3,3,positive,False,True,False,5.0,Eucerin,2120203981,False
2093,3,3,positive,False,True,False,5.0,Eucerin,2120203981,False
2094,4,3,neutral,False,True,True,5.0,Eucerin,2120203981,False
2095,3,3,positive,False,True,False,5.0,Eucerin,2120203981,False
2096,1,1,positive,False,True,False,5.0,Eucerin,2120203981,False
2098,1,1,neutral,False,False,False,5.0,Eucerin,2120203981,False
2101,2,2,positive,False,True,True,5.0,Eucerin,2120203981,False
2103,1,1,neutral,False,False,False,5.0,Eucerin,2120203981,False
2104,1,1,positive,False,True,False,5.0,Eucerin,2120203981,False
2105,3,2,neutral,False,False,False,5.0,Eucerin,2120203981,False
2106,4,3,positive,True,True,True,5.0,Eucerin,2120203981,True
2107,1,1,positive,False,True,False,5.0,Eucerin,2120203981,False
2108,2,2,neutral,False,False,False,5.0,Eucerin,2120203981,False
2109,2,2,positive,False,True,False,5.0,Eucerin,2120203981,False
2110,1,1,negative,True,False,False,5.0,Eucerin,2120203981,True
2112,4,3,positive,False,True,True,5.0,Eucerin,2120203981,False
2113,4,4,neutral,False,True,True,5.0,Eucerin,2120203981,False
2115,2,2,neutral,False,False,False,5.0,Eucerin,2120203981,False
2117,1,1,neutral,False,False,False,4.0,Eucerin,2120326607,False
2119,2,2,neutral,False,False,False,4.0,Eucerin,2120326607,False
2120,2,2,positive,False,True,True,5.0,Eucerin,2120326607,False
2121,4,3,neutral,False,True,True,5.0,Eucerin,2120326607,False
2122,1,1,neutral,False,False,False,5.0,Eucerin,2120326607,False
2123,4,1,neutral,False,False,False,5.0,Eucerin,2120326607,False
2125,2,2,positive,False,True,False,5.0,Eucerin,2120326607,False
2126,1,1,neutral,False,False,False,5.0,Eucerin,2120326607,False
2127,4,3,neutral,False,True,True,5.0,Eucerin,2120326607,False
2128,3,2,positive,True,True,True,5.0,Eucerin,2120326607,True
2129,4,4,positive,False,True,False,5.0,Eucerin,2120326607,False
2130,2,2,positive,False,True,True,5.0,Eucerin,2120326607,False
2131,3,3,positive,True,True,True,5.0,Eucerin,2120326607,True
2132,1,1,neutral,False,False,False,5.0,Eucerin,2120326607,False
2134,2,1,neutral,False,True,True,5.0,Eucerin,2120326607,False
2135,2,2,neutral,True,False,True,5.0,Eucerin,2120326607,True
2136,2,2,neutral,False,False,False,5.0,Eucerin,2120326607,False
2137,4,3,neutral,False,False,False,5.0,Eucerin,2120326607,False
2138,1,1,positive,False,True,False,5.0,Eucerin,2120326607,False
2139,1,1,neutral,False,False,False,5.0,Eucerin,2120326607,False
2140,2,2,neutral,False,False,False,5.0,Eucerin,2120326607,False
2141,2,1,positive,False,True,False,5.0,Eucerin,2120326607,False
2142,1,1,neutral,False,False,False,5.0,Eucerin,2120326607,False
2143,4,3,neutral,False,True,True,5.0,Eucerin,2120326607,False
2145,4,3,positive,False,True,True,5.0,Eucerin,2120326607,False
2146,2,2,neutral,False,False,False,5.0,Eucerin,2120326607,False
2147,1,1,positive,False,True,False,5.0,Eucerin,2120326607,False
2149,2,1,neutral,False,True,True,5.0,Eucerin,2120326607,False
2150,1,1,neutral,False,False,False,5.0,Eucerin,2120326607,False
2153,4,4,neutral,False,True,True,5.0,Eucerin,2120326607,False
2154,2,2,neutral,False,False,False,5.0,Eucerin,2120326607,False
2155,4,4,neutral,True,True,True,5.0,Eucerin,2120326607,True
2156,2,2,positive,False,True,False,5.0,Eucerin,2120326607,False
2157,1,1,positive,False,True,False,5.0,Eucerin,2120326607,False
2159,4,3,positive,False,True,False,5.0,Eucerin,2120326607,False
2160,1,1,neutral,False,False,False,5.0,Eucerin,2120326607,False
2162,1,1,neutral,False,False,False,5.0,Eucerin,2120326607,False
2163,2,2,positive,False,True,False,5.0,Eucerin,2120326607,False
2164,2,2,neutral,False,True,True,5.0,Eucerin,2120326607,False
2165,1,1,positive,False,True,False,5.0,Eucerin,2120326607,False
2166,1,1,neutral,False,False,False,5.0,Eucerin,2120326607,False
2171,2,2,neutral,False,False,False,5.0,Eucerin,2120326607,False
2173,3,1,neutral,False,False,False,5.0,Eucerin,2120326607,False
2175,2,1,positive,False,True,False,5.0,Eucerin,2120326607,False
2178,4,3,positive,False,True,True,5.0,Eucerin,2120326607,False
2180,2,1,neutral,False,True,True,5.0,Eucerin,2120326607,False
2183,1,1,positive,False,True,False,5.0,Eucerin,2120326607,False
2184,1,1,negative,True,False,False,5.0,Eucerin,2120326607,True
2185,2,2,negative,True,False,True,1.0,Eucerin,2120274771,False
2186,2,1,neutral,False,False,False,3.0,Eucerin,2120274771,False
2187,1,1,positive,False,True,False,3.0,Eucerin,2120274771,False
2188,7,4,positive,False,True,True,4.0,Eucerin,2120274771,False
2189,3,2,neutral,True,True,True,4.0,Eucerin,2120274771,True
2190,2,2,positive,False,True,False,5.0,Eucerin,2120274771,False
2191,2,2,neutral,False,True,True,5.0,Eucerin,2120274771,False
2192,2,2,neutral,False,True,True,5.0,Eucerin,2120274771,False
2193,2,2,positive,False,True,False,5.0,Eucerin,2120274771,False
2194,2,2,positive,False,True,False,5.0,Eucerin,2120274771,False
2195,3,2,positive,False,True,True,5.0,Eucerin,2120274771,False
2196,2,1,positive,False,True,False,5.0,Eucerin,2120274771,False
2197,1,1,positive,False,True,False,5.0,Eucerin,2120274771,False
2198,2,1,positive,False,True,False,5.0,Eucerin,2120274771,False
2199,3,2,positive,False,True,True,5.0,Eucerin,2120274771,False
2200,3,2,neutral,False,False,False,5.0,Eucerin,2120274771,False
2201,4,3,positive,False,True,True,5.0,Eucerin,2120274771,False
2202,1,1,positive,False,True,False,5.0,Eucerin,2120274771,False
2203,1,1,neutral,False,False,False,5.0,Eucerin,2120274771,False
2204,2,2,neutral,False,False,False,5.0,Eucerin,2120274771,False
2206,3,1,neutral,False,True,True,5.0,Eucerin,2120274771,False
2207,3,2,neutral,False,True,True,5.0,Eucerin,2120274771,False
2208,2,1,neutral,False,True,True,5.0,Eucerin,2120274771,False
2209,3,2,neutral,False,True,True,5.0,Eucerin,2120274771,False
2210,4,2,positive,False,True,True,5.0,Eucerin,2120274771,False
2211,5,2,positive,False,True,False,5.0,Eucerin,2120274771,False
2212,4,2,positive,False,True,True,5.0,Eucerin,2120274771,False
2213,1,1,neutral,False,False,False,5.0,Eucerin,2120274771,False
2214,2,1,positive,False,True,False,5.0,Eucerin,2120274771,False
2215,8,2,positive,False,True,True,5.0,Eucerin,2120274771,False
2216,3,1,neutral,False,True,True,5.0,Eucerin,2120274771,False
2217,2,2,neutral,False,False,False,5.0,Eucerin,2120274771,False
2219,1,1,neutral,False,False,False,5.0,Eucerin,2120274771,False
2220,2,2,positive,False,True,True,5.0,Eucerin,2120274771,False
2221,2,1,positive,False,True,True,5.0,Eucerin,2120274771,False
2222,3,2,positive,False,True,False,5.0,Eucerin,2120274771,False
2224,2,2,positive,False,True,False,5.0,Eucerin,2120274771,False
2225,2,1,positive,False,True,True,5.0,Eucerin,2120274771,False
2226,2,2,neutral,False,True,True,5.0,Eucerin,2120274771,False
2227,1,1,neutral,False,False,False,5.0,Eucerin,2120274771,False
2228,2,1,neutral,False,False,False,5.0,Eucerin,2120274771,False
2229,3,2,positive,False,True,False,5.0,Eucerin,2120274771,False
2230,1,1,positive,False,True,False,5.0,Eucerin,2120274771,False
2231,3,2,neutral,False,False,False,5.0,Eucerin,2120274771,False
2232,5,2,positive,False,True,True,5.0,Eucerin,2120274771,False
2233,1,1,positive,False,True,False,5.0,Eucerin,2120274771,False
2234,4,3,positive,False,True,True,5.0,Eucerin,2120274771,False
2235,1,1,positive,False,True,False,5.0,Eucerin,2120274771,False
2236,4,2,neutral,False,True,True,5.0,Eucerin,2120274771,False
2237,7,2,positive,False,True,True,5.0,Eucerin,2120274771,False
2238,2,2,positive,False,True,False,5.0,Eucerin,2120274771,False
2239,2,2,positive,False,True,True,5.0,Eucerin,2120274771,False
2240,5,2,positive,False,True,False,5.0,Eucerin,2120274771,False
2241,2,2,neutral,False,False,False,5.0,Eucerin,2120274771,False
2242,2,2,neutral,False,False,False,5.0,Eucerin,2120274771,False
2243,2,2,positive,False,True,False,5.0,Eucerin,2120274771,False
2244,1,1,positive,False,True,False,5.0,Eucerin,2120274771,False
2245,4,2,positive,False,True,True,5.0,Eucerin,2120274771,False
2246,2,2,positive,False,True,True,5.0,Eucerin,2120274771,False
2247,5,4,positive,False,True,False,5.0,Eucerin,2120274771,False
2248,3,3,neutral,False,True,True,5.0,Eucerin,2120274771,False
2249,2,2,neutral,False,True,True,5.0,Eucerin,2120274771,False
2250,2,1,neutral,False,False,False,5.0,Eucerin,2120274771,False
2251,1,1,positive,False,True,False,5.0,Eucerin,2120274771,False
2252,2,2,neutral,False,True,True,5.0,Eucerin,2120274771,False
2253,3,2,positive,False,True,False,5.0,Eucerin,2120274771,False
2255,1,1,positive,False,True,False,5.0,Eucerin,2120274771,False
2256,5,2,positive,False,True,True,5.0,Eucerin,2120274771,False
2257,2,2,positive,False,True,False,5.0,Eucerin,2120274771,False
2258,1,1,positive,False,True,False,5.0,Eucerin,2120274771,False
2260,2,1,positive,False,True,False,5.0,Eucerin,2120274771,False
2261,6,2,positive,False,True,True,5.0,Eucerin,2120274771,False
2262,2,1,positive,False,True,False,5.0,Eucerin,2120274771,False
2263,5,2,positive,False,True,True,5.0,Eucerin,2120274771,False
2265,2,1,neutral,False,False,False,5.0,Eucerin,2120274771,False
2266,3,2,positive,False,True,True,5.0,Eucerin,2120274771,False
2267,4,2,neutral,False,True,True,5.0,Eucerin,2120274771,False
2268,2,2,positive,False,True,False,5.0,Eucerin,2120274771,False
2269,4,3,positive,False,True,True,5.0,Eucerin,2120274771,False
2270,3,2,positive,False,True,False,5.0,Eucerin,2120274771,False
2271,2,1,positive,False,True,True,5.0,Eucerin,2120274771,False
2272,2,2,neutral,False,True,True,5.0,Eucerin,2120274771,False
2273,3,1,neutral,False,True,True,5.0,Eucerin,2120274771,False
2274,3,1,neutral,False,False,False,5.0,Eucerin,2120274771,False
2275,2,2,positive,False,True,False,5.0,Eucerin,2120274771,False
2276,1,1,positive,False,True,False,5.0,Eucerin,2120274771,False
2277,1,1,neutral,False,False,False,5.0,Eucerin,2120274771,False
2279,4,2,neutral,False,True,True,5.0,Eucerin,2120274771,False
2281,2,1,positive,False,True,False,5.0,Eucerin,2120274771,False
2282,2,1,positive,False,True,False,5.0,Eucerin,2120274771,False
2283,5,2,positive,False,True,True,5.0,Eucerin,2120274771,False
2284,3,1,neutral,False,True,True,5.0,Eucerin,2120274771,False
2285,2,2,positive,False,True,False,5.0,Eucerin,2967035879,False
2286,2,2,neutral,False,False,False,5.0,Eucerin,2967035879,False
2288,6,3,neutral,False,True,True,5.0,Eucerin,2525163798,False
2290,3,2,neutral,False,True,True,5.0,Eucerin,2525163798,False
2292,1,1,neutral,False,False,False,5.0,Eucerin,2525163798,False
2294,1,1,negative,True,False,False,5.0,Eucerin,2525163798,True
2295,2,1,neutral,False,True,True,5.0,Eucerin,2525163798,False
2296,2,1,positive,False,True,True,5.0,Eucerin,2525163798,False
2297,3,3,positive,False,True,False,5.0,Eucerin,2525163798,False
2301,1,1,neutral,False,False,False,5.0,Eucerin,2525163798,False
2302,1,1,neutral,False,False,False,5.0,Eucerin,2525163798,False
2304,1,1,negative,True,False,False,5.0,Eucerin,2525163798,True
2307,2,1,neutral,False,False,False,5.0,Eucerin,2525163798,False
2308,2,2,positive,False,True,False,5.0,Eucerin,2525163798,False
2310,2,2,neutral,False,True,True,5.0,Eucerin,2525163798,False
2311,2,1,neutral,False,False,False,5.0,Eucerin,2525163798,False
2314,3,1,neutral,False,True,True,5.0,Eucerin,2525163798,False
2315,3,2,positive,False,True,True,5.0,Eucerin,2525163798,False
2316,3,2,positive,False,True,False,5.0,Eucerin,2525163798,False
2317,3,2,positive,False,True,True,5.0,Eucerin,2525163798,False
2318,3,2,positive,False,True,False,5.0,Eucerin,2525163798,False
2319,3,3,positive,False,True,False,5.0,Eucerin,2525163798,False
2320,3,3,positive,False,True,False,5.0,Eucerin,2525163798,False
2321,3,2,positive,False,True,True,5.0,Eucerin,2525163798,False
2322,2,2,positive,False,True,True,5.0,Eucerin,2525163798,False
2323,4,4,positive,False,True,True,5.0,Eucerin,2525163798,False
2325,1,1,positive,False,True,False,5.0,Eucerin,2525163798,False
2326,1,1,positive,False,True,False,5.0,Eucerin,2525163798,False
2327,2,1,neutral,False,False,False,5.0,Eucerin,2525163798,False
2329,2,1,positive,False,True,False,5.0,Eucerin,2525163798,False
2330,3,2,positive,True,True,True,5.0,Eucerin,2525163798,True
2332,2,1,neutral,False,True,True,5.0,Eucerin,2525163798,False
2333,3,3,positive,False,True,False,5.0,Eucerin,2525163798,False
2334,3,2,positive,False,True,True,5.0,Eucerin,2525163798,False
2335,2,2,positive,False,True,True,5.0,Eucerin,2525163798,False
2337,1,1,positive,False,True,False,5.0,Eucerin,2525163798,False
2338,5,2,positive,False,True,True,5.0,Eucerin,2525163798,False
2339,1,1,neutral,False,False,False,5.0,Eucerin,2525163798,False
2341,3,3,positive,False,True,False,5.0,Eucerin,2525163798,False
2342,1,1,positive,False,True,False,5.0,Eucerin,2525163798,False
2343,1,1,neutral,False,False,False,5.0,Eucerin,2525163798,False
2344,2,1,neutral,False,False,False,5.0,Eucerin,2525163798,False
2345,2,2,neutral,False,False,False,5.0,Eucerin,2525163798,False
2346,7,2,neutral,False,True,True,5.0,Eucerin,2525163798,False
2347,3,2,positive,False,True,False,5.0,Eucerin,2525163798,False
2349,3,2,positive,False,True,False,5.0,Eucerin,2525163798,False
2350,1,1,neutral,False,False,False,5.0,Eucerin,2525163798,False
2351,3,2,positive,False,True,False,5.0,Eucerin,2525163798,False
2354,2,2,positive,False,True,False,5.0,Eucerin,2525163798,False
2355,1,1,neutral,False,False,False,3.0,Eucerin,2120223924,False
